text,label,label_num,text_cleansing
Tindakan Prabowo membuktikan bahwa ia adalah pemimpin yang peduli pada rakyat. #02UntukMelanjutkan BuktiNyata TiadaHenti https://t.co/WdYTZpKhMC,Politik,5,tindakan prabowo membuktikan bahwa ia adalah pemimpin peduli pada rakyat buktinyata tiadahenti HTTPURL
"RT KUIS PLS 200 rb Utk 2 Orang yang Mejwb benar . Mas Anies seperti ga ada capenya bersilaturrahmi dr propinsi satu ke propinsi yang lain,sangat luar biasa. PERTANYAANYA: Suplement apa yang mas Anies konsumsi di masa muda ketika ada kegiatan yang menguras energi? #BandungLautanAmin https://t.co/xr0BFex5fz [RE RudiYahya12]",Politik,5,pls 200 rb utk 2 orang benar mas anies seperti ga ada dr propinsi satu ke propinsi lain sangat luar biasa apa mas anies konsumsi di masa muda ketika ada kegiatan energi HTTPURL rudiyahya 12
Ganjar-Mahfud jadi idola ini k3sejaht3raan prajurit diperbaiki anaknya bisa kuliah gratis pokoknya juara @t9T9cl2AxBtPQcOt6YeHkSW9qAm3omGY5XiK/Gsysu0= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/4QO84O0YRi,Politik,5,jadi idola ini k3sejaht3raan prajurit diperbaiki anaknya bisa kuliah gratis pokoknya juara @USER gsysu 0 HTTPURL
"RT Survei Terbaru 2 Minggu Jelang Pilpres: Prabowo-Gibran Tembus 50,7 Persen, Pilrpes Satu Putaran di Depan Mata https://t.co/0ICHFYmC6M [RE tvOneNews]",Politik,5,survei terbaru 2 minggu jelang pilpres tembus persen satu putaran di depan mata HTTPURL tvonenews
"Calon Presiden RI Ganjar Pranowo percaya, bersama Mahfud MD, regulasi hukum investor akan semakin bersahabat dan tidak rumit. #GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNK https://t.co/gyN3ZCL2FL",Politik,5,calon presiden ri ganjar pranowo percaya bersama mahfud md regulasi hukum investor akan semakin bersahabat tidak rumit HTTPURL
"RT Gue berani taruhan yang bikin karangan bunga itu cuma satu orang dan pakai nama komunitas yang dikarang2. Menurut gue, ini salah satu bentuk provokasi untuk membenturkan masyarakat dengan TNI. Cara2 orba uda dimainkan. Sungguh mengerikan klu Prabowo sampai berkuasa! https://t.co/5F1X6eonmx [RE HusinShihab]",Pertahanan dan Keamanan,4,gue berani taruhan bikin karangan bunga itu cuma satu orang pakai nama komunitas dikarang 2 menurut gue ini salah satu bentuk provokasi untuk membenturkan masyarakat dengan tni cara 2 orba uda dimainkan sungguh mengerikan klu prabowo sampai berkuasa HTTPURL husinshihab
datanesia_idÃ‚ Ã‚ Ã‚ GerindraÃ‚ PDI_PerjuanganÃ‚ NasDem Gimana tanggapan masÃ‚ Ã‚ Ã°ÂŸÂ™Â_x008f_Ã‚ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 Petani Bangga bertani https://t.co/HGKg7FIkV6,Politik,5,ã ã gerindraã nasdem gimana tanggapan masã ã ã âÿâ ganjar mahfud hebat petani bangga bertani HTTPURL
"Dalam kunjungan blusukannya ke Cilincing pada 30 Desember 2023, Calon Presiden nomor urut 2 itu berdialog dengan warga setempat, #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",Pertahanan dan Keamanan,4,dalam kunjungan blusukannya ke cilincing pada 30 desember 2023 calon presiden nomor urut 2 itu berdialog dengan warga setempat prabowo subianto
"RT Prabowo Sindir Orang yang Tanyakan Lahannya dengan Kata Goblok, Anies Baswedan: Matur Nuwun Pak https://t.co/akIKV4lqzP [RE GeiszChalifah]",Politik,5,prabowo sindir orang tanyakan lahannya dengan kata goblok anies baswedan matur nuwun pak HTTPURL geiszchalifah
"@Bt92cN08iJpTRYt3hwxi0FgmnrTZeMPnRIorXDOcOGI= Kalau Anies Presiden, kebebasan berpendapat dijamin. Kalau Prabowo presiden, kebebasan berpendapat bagaimana ya?",Politik,5,@USER kalau anies presiden kebebasan berpendapat dijamin kalau prabowo presiden kebebasan berpendapat bagaimana ya
"RT *Alhamdulillah. Bantul ( 23/1/2024) sesudah ijinnya di lapangan Trirengga Bantul dicabut/dibatalkan. menyambut pemimpin baru Indonesia yang lebih berkualitas dalam segala hal, dan itu ada pada diri Anies Baswedan dan AMIN. Aamiin Aamiin Yaa Robbal Aalamiin.* #DiskualifikasiPaslon2 https://t.co/9ZuufZzCSt [RE omasepsudar]",Politik,5,alhamdulillah bantul 2024 sesudah di lapangan bantul dicabut dibatalkan menyambut pemimpin baru indonesia lebih berkualitas dalam segala hal itu ada pada diri anies baswedan amin aamiin aamiin yaa HTTPURL
"RT DIBONGKAR BOS SURVEI INI, PARA KETUM PARTAI KOALISI PRABOWO ""DONGKOL"" KE GIBRAN?! ADA APA?! *samsul pembawa sial? https://t.co/uagVRihxV7 [RE herculep638]",Politik,5,bos survei ini para ketum partai koalisi prabowo ke gibran ada apa samsul pembawa sial HTTPURL herculep 638
RT Puluhan warga Boyolali menjenguk relawan Ganjar-Mahfud yang jadi korban penganiayaan oknum TNI. Dengan membawa buket bunga sebagai simbol kesucian dan cinta suara rakyat untuk seluruh relawan Ganjar-Mahfud. @iXbf5+m+4q0DsQGzj+XYhmvlrTIU3UOkOmo/H2k1VgE= #GanjarMahfud2024 https://t.co/ecri0PQMMJ [RE denni_sauya],Sosial Budaya,6,puluhan warga boyolali menjenguk relawan jadi korban penganiayaan oknum tni dengan membawa buket bunga sebagai simbol cinta suara rakyat untuk seluruh relawan @USER m 4q0dsqgzj xyhmvlrtiu 3uokomo h2k1vge HTTPURL
"RT Rilis terbaru nih! Bedanya: Kubu Prabowo-Gibran pakai logistik untuk ""pra-kondisi"" sebelum kuesioner dan wawancara dilakukan. Kubu Ganjar-Mahfud gak punya logistik untuk ""Pra-Kondisi"" sehingga harus murni mengandalkan suara hati rakyat saat itu juga. https://t.co/mtoZcb5HTm [RE ruhulanakgaul]",Politik,5,rilis terbaru nih bedanya kubu pakai logistik untuk sebelum wawancara dilakukan kubu gak punya logistik untuk sehingga harus murni mengandalkan suara hati rakyat saat itu juga HTTPURL ruhulanakgaul
RT Langsung dibalas sappo!!! Kelakuan pendukung 02 yang menyusup di acara-acara 01 dan 03 untuk memprovokasi dan mempermalukan langsung dibayar kontan. Seorang anak muda nyatakan dukungan pada Ganjar tepat dihadapan politisi karbitan @iBkBfu3UVj1oc7SLZ9Qf9r479Hqx0TOFKpjHwiGxRNg= ketum @hgQMFP8IHDfsmnd7QI0XyoKfNgU69UfZq2FC3N6iUOk= #AsalBukanPrabowo https://t.co/SYi4xLob3L [RE Anak__Ogi],Politik,5,langsung sappo kelakuan pendukung 02 menyusup di 01 03 untuk memprovokasi mempermalukan langsung dibayar kontan seorang anak muda nyatakan dukungan pada ganjar tepat politisi karbitan @USER ketum @USER HTTPURL
Percayalah pada Prabowo dan Gibran. #kodekita08 PilihPrabowoGibran02 Mereka adalah pemimpin yang siap melayani bangsa ini. #kodekita08 PilihPrabowoGibran02,Ideologi,3,percayalah pada prabowo gibran pilihprabowogibran 02 mereka adalah pemimpin siap melayani bangsa ini pilihprabowogibran 02
RT Pak Anies makan bareng petani Solok di area persawahan.Nasinya asli Solok Ã°ÂŸÂ‘Â_x008d_Ã°ÂŸÂ’Â¯ Jadi pengen pulkam!Ã°ÂŸÂ¤Â­ #AMINAjaDulu https://t.co/lFEFLnZN9c [RE marlina_idha],Sumber Daya Alam,7,pak anies makan bareng petani solok di area asli solok ã âÿâ âÿâ â jadi pengen pulkam ã âÿâ â HTTPURL
Kepemimpinan Prabowo membawa harapan baru bagi kemajuan Indonesia. #02UntukMelanjutkan BuktiNyata TiadaHenti https://t.co/k1WYH7E4PC,Politik,5,kepemimpinan prabowo membawa harapan baru bagi kemajuan indonesia buktinyata tiadahenti HTTPURL
@zl3PT+T4dI6N6/L/UUNW4VKWKzxR6ibE4LrKNhVYnaw= Anies berjanji akan memperbaiki sistem pendidikan dan meningkatkan anggaran sektor pendidikan di Jawa Barat.,Sosial Budaya,6,@USER t4di6n6 l uunw 4vkwkzxr6ibe4lrknhvynaw anies berjanji akan memperbaiki sistem pendidikan meningkatkan anggaran sektor pendidikan di jawa barat
Keberhasilan Ganjar-Mahfud dalam mengoptimalkan SDA dan mineral membuktikan bahwa kita bisa mencapai keunggulan kompetitif yang berkelanjutan. @xhf/IG0HfV9XnxCFbLujyL/XQJmukMqooGczt8fHrKk= Happy New Year #GanjarMahfud2024 #GanjarMahfudM3nang #L3bihbaik https://t.co/CvoYCGP59M,Sumber Daya Alam,7,keberhasilan dalam mengoptimalkan sda mineral membuktikan bahwa kita bisa mencapai keunggulan kompetitif berkelanjutan @USER ig0hfv9xnxcfblujyl xqjmukmqoogczt 8fhrkk happy new year HTTPURL
"RT Belum banyak yang tahu.. Gubernur Anies telah bangun rumah susun 17 lantai untuk anggota POLRI .. ini menunjukkan bhw inisiasinya untuk mensejahterakan prajurit tni, polri &amp; asn di debat kemaren, bukanlah isapan jempol belaka.. https://t.co/QWq2FjmhGW [RE Japsathub]",Politik,5,belum banyak tahu gubernur anies telah bangun rumah susun 17 untuk anggota polri ini menunjukkan bhw untuk mensejahterakan prajurit tni polri asn di debat kemaren bukanlah jempol belaka HTTPURL japsathub
"RT Politisasi Bansos Menjelang Pemilu Bansos ditengarai mengalir ke kantong-kantong suara bukan pemilih Prabowo. Dinilai punya efek elektoral menaikkan suara. Simak edisi terbaru Koran Tempo, hanya di https://t.co/JSPrmxFxEM #korantempodigital #KoranTempo https://t.co/Khwmg31Ww7 [RE korantempo]",Politik,5,politisasi bansos menjelang pemilu bansos ditengarai mengalir ke suara bukan pemilih prabowo dinilai punya efek elektoral menaikkan suara simak edisi terbaru koran tempo hanya di HTTPURL HTTPURL korantempo
RT Pejuang Relawan 02 Prabowo Deklarasikan dukung Paslon No 2 ... - MITRAPOL https://t.co/4ff1GfmxXt #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan [RE NegarakuApa],Politik,5,pejuang relawan 02 prabowo deklarasikan dukung paslon no 2 HTTPURL negarakuapa
RT Mahfud MD Buka-Bukaan Pemerintah Pernah 'Susupkan' Orang Untuk Gagalkan Anies Sebagai Capres https://t.co/dQkyBPc79a [RE democrazymedia],Politik,5,mahfud md pemerintah pernah orang untuk gagalkan anies sebagai capres HTTPURL democrazymedia
Pasangan Paket Komplit Ganjar Pranowo - Mahfud MD capres yang punya pemahaman mendalam tentang Indonesia. Pilih Ganjar untuk masa depan cerah. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/KqXkyHSRkU,Politik,5,pasangan paket komplit ganjar pranowo mahfud md capres punya pemahaman mendalam tentang indonesia pilih ganjar untuk masa depan cerah HTTPURL
"RT Itulah Bedanya Cucu Pejuang dengan Cucu Londo Ireng @TlIpiu6gnzZPjHV7QkKCfY7Ac6fRpLrf7wbaPdwtp4s= Jangan uji nyalinya ketika menghadapi mafia, Bandit dan Penjahat di Negeri ini. Anies itu cucu Pahlawan, sedikit banyak keberanian seperti kakeknya akan menurun padanya. Apa kalian tahu bagaimana kakek Anies membawa surat dukungan pengakuan kemerdekaan dari negara Mesir ??? Ya Mesir negara pertama yang mengakui kemerdekaan Indonesia, sepulang dari Mesir, kakek anies menyimpan surat itu dibawa kaos kakinya, agar luput dari pemeriksaan tentara belanda pada pos Pemeriksaan. Anies Baswedan sudah bertekat dalam dirinya, dalam doanya, tekat dalam perjuangan nya, bahwa ia ingin memperbaiki bangsa ini sesuai janji janji kemerdekaan yang telah diperjuangkan oleh para pahlawan. Kita tidak perlu takut untuk menyampaikan bahwa negeri ini sedang tidak baik baik saja, bahwa negeri ini tidak sesuai jalur yang diharapkan oleh para Pendiri Bangsa. Apakah anda tidak merasakan bahwa negeri ini mengalami banyak problema akhir akhir ini, Penegakan Hukum, Kemiskinan, Korupsi Bagai Jamur, SDA yang diobral, Pengangguran, Perambahan Hutan, dan Utang Negara. Apakah anda membiarkan kondisi Negara ini larut dalam persoalan itu ? Dengan kehadiran Anies Baswedan Mengusung Jargon perubahan, saya, anda dan Kita semua Rakyat Indonesia harus mendukung penuh perubahan ini, agar Jalur kemerdekaan negeri ini kembali ke tujuan awal. Anies akan terus maju dan takkan mundur dalam menentukan nasib bangsa 5 tahun kedepan, anies takkan mundur sebagaimana kakeknya dulu tidak pernah mundur dan terus maju berjuang.. [RE sutanmangara]",Ideologi,3,itulah bedanya cucu pejuang dengan cucu ireng @USER jangan uji ketika menghadapi mafia penjahat di negeri ini anies itu cucu pahlawan sedikit banyak keberanian seperti kakeknya akan menurun padanya apa kalian tahu bagaimana kakek anies membawa surat dukungan pengakuan kemerdekaan dari negara mesir ya mesir negara pertama mengakui kemerdekaan indonesia dari mesir kakek anies menyimpan surat itu dibawa kaos kakinya agar luput dari pemeriksaan tentara belanda pada pos pemeriksaan anies baswedan sudah dalam dirinya dalam dalam perjuangan nya bahwa ia ingin memperbaiki bangsa ini sesuai janji janji kemerdekaan telah diperjuangkan oleh para pahlawan kita tidak perlu takut untuk menyampaikan bahwa negeri ini sedang tidak baik baik saja bahwa negeri ini tidak sesuai jalur diharapkan oleh para bangsa apakah anda tidak merasakan bahwa negeri ini mengalami banyak akhir akhir ini penegakan hukum kemiskinan korupsi bagai sda pengangguran hutan utang negara apakah anda membiarkan kondisi negara ini larut dalam persoalan itu dengan kehadiran anies baswedan mengusung jargon perubahan saya anda kita semua rakyat indonesia harus mendukung penuh perubahan ini agar jalur kemerdekaan negeri ini kembali ke tujuan awal anies akan terus maju takkan mundur dalam menentukan nasib bangsa 5 tahun kedepan anies takkan mundur sebagaimana kakeknya dulu tidak pernah mundur terus maju berjuang sutanmangara
"RT Sambutan dan orasi politik pak Anies di kampanye Akbar di Benteng Kuto Besak Palembang, Sumatera Selatan. https://t.co/dfIwNetFpg [RE Elz4m_]",Politik,5,sambutan orasi politik pak anies di kampanye akbar di benteng kuto besak palembang sumatera selatan HTTPURL elz
"yang saya khawatirkan ini biaya kampanye amin dikit banget, mencapai gk iya ke pelosok pelosok. kalau masalah di kota mah bagus banget, desak anies dll. saya yakin anak muda yang waras gk milih 02. tapi suara"" di pelosok kan juga banyak. hadeh kalau 02 menang bomatlah saya sama negara",Demografi,0,saya khawatirkan ini biaya kampanye amin dikit banget mencapai gk iya ke pelosok pelosok kalau masalah di kota mah bagus banget desak anies dll saya yakin anak muda waras gk milih 02 tapi suara di pelosok kan juga banyak hadeh kalau 02 menang saya sama negara
"Anies Baswedan dan Mas Bowo punya wawasan, tapi Capres Ganjar Pranowo punya prestasi nyata yang bisa dilihat. Pilih pemimpin berdasarkan hasil kerja. JN18c1 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/YDnmPnEI9G",Politik,5,anies baswedan mas bowo punya wawasan tapi capres ganjar pranowo punya prestasi nyata bisa dilihat pilih pemimpin berdasarkan hasil kerja jn18c1 HTTPURL
"RT @rkFsD88PnTnqM0Z7nXiKDZRZkR62q2Tngn81n481p1k= Dengarkan kata2 Prabowo. Bukan hoax, bukan sihir. Hanya PENGUIN2 di Antartika yang bisa dibohongi tukang survei https://t.co/f1SQTlb4y0 [RE Lam_Sijan]",Ideologi,3,@USER dengarkan kata 2 prabowo bukan hoax bukan sihir hanya penguin 2 di antartika bisa tukang survei HTTPURL
"@XhXB7Bj++H37yKo/gmgIsDreYXiQ15Em1a3Fg5Df2D4= @azA0kMRddXzWQ59/D6d2VPa90oRe7vx9ENzb6E7tlM8= Asli dulu waktu nyalon gubernur 2 kali saya coblos dia tapi sekarang engga dulu dech , soalnya dia bikin program kartu tani eh bukannya sejahtera petaninya bahkan s",Sosial Budaya,6,@USER h37yko gmgisdreyxiq 15em1a3fg5df2d4 @USER d6d2vpa90ore7vx9enzb6e7tlm8 asli dulu waktu nyalon gubernur 2 kali saya coblos dia tapi sekarang engga dulu dech soalnya dia bikin program kartu tani eh bukannya sejahtera petaninya bahkan s
"RT Rakyat Datang Secara Sukarela Menyambut Abah Anies Di Batam, Mereka Tidak Diiming imingi Uang, Makan siang Gratis, Susu Dan Uang. Mereka Datang Hanya Membawa Harapan Perubahan https://t.co/XLObOUybqI [RE PutraErlangga95]",Politik,5,rakyat datang secara sukarela menyambut abah anies di batam mereka tidak uang makan siang gratis susu uang mereka datang hanya membawa harapan perubahan HTTPURL putraerlangga 95
"RT Sindir Kegagalan ""Food Estate"", Anies: Kalau Berhasil, Tak Perlu Omon-omon https://t.co/izHuuoYE7X [RE OposisiCerdas]",Politik,5,sindir kegagalan food estate anies kalau berhasil tak perlu HTTPURL oposisicerdas
"Dalam Ganjar pr3siden rakyat, kita memiliki pemimpin yang mengutamakan kepentingan rakyat di atas segalanya @YE9m2JJ0wU9gAdL4uOx+VFCSAwBj8eARA7PucrEnSNI= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ZdokjxSeAZ",Politik,5,dalam ganjar rakyat kita memiliki pemimpin mengutamakan kepentingan rakyat di atas segalanya @USER vfcsawbj 8eara7pucrensni HTTPURL
"RT Pak @QBeujEebM4Xcl1DxBhAQFZfSwGaE7FLRqio/4RxASAI= yth, Sbg muslim saya sangat kecewa kr anda menyebut Palestina lemah kr tidak ada sistem pertahanan yang mempuni. Sungguh anda tidak belajar dari rakyat Gaza, bahwasanya setiap nyawa rakyat Gaza adalah benteng2 pertahanan yang hakiki!!!!! #Palestine_Genocide #FreePalestine [RE Ssurlitah1]",Pertahanan dan Keamanan,4,pak @USER 4rxasai yth sbg muslim saya sangat kecewa kr anda menyebut palestina lemah kr tidak ada sistem pertahanan sungguh anda tidak belajar dari rakyat gaza setiap nyawa rakyat gaza adalah benteng 2 pertahanan ssurlitah 1
"RT VIRAL Gegara Anies Baswedan, Dialog Capres 2024 Bersama KADIN Jadi Rujukan Favorit Netizen Untuk Memilih https://t.co/72QbWZJwj9 [RE democrazymedia]",Politik,5,viral gegara anies baswedan dialog capres 2024 bersama kadin jadi favorit netizen untuk memilih HTTPURL democrazymedia
"Program yang terencana, bebas pelanggaran HAM, dan ide yang matang. Ganjar Pranowo siap bawa kita ke depan. #JNK #GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNKGanjarRI1 https://t.co/9XZWkcT9cO",Politik,5,program bebas pelanggaran ham ide matang ganjar pranowo siap bawa kita ke depan HTTPURL
"Pake #GanjarMahfudRebound itu kayak nyemangatin Ganjar Pranowo dan Mahfud MD, memberikan semangat positif lewat tagar simpel ini. #PertanianIndonesiaMaju #GanjarMahfudRebound #GanjarPranowoPranowoPilihanUmat #JNK https://t.co/EARbfwYZo9",Politik,5,pake itu kayak ganjar pranowo mahfud md memberikan semangat positif lewat tagar simpel ini HTTPURL
"RT Saya Senang dengan konsep Presiden harus jadi Panglima diplomasi. Jangan presiden kalau ada di luar negeri tidak bisa bicara dan tidak punya konsepÃ¢Â€Â¦, itu yang ditekankan Anies. [RE ShamsiAli2]",Politik,5,saya senang dengan konsep presiden harus jadi panglima diplomasi jangan presiden kalau ada di luar negeri tidak bisa bicara tidak punya konsepã â â itu anies shamsiali 2
"#PersatuanNasional Pemilih Tradisional Sangat membanggakan bahwa Pak Prabowo bagian dari keluarga Warga Nahdliyyin. Banyak yang tidak tahu. Sejak 28 tahun yang lalu Pak Prabowo sudah menjadi Anggota Kehormatan Gerakan Pemuda Ansor, sehingga Pak Prabowo sangat dekat Ulama dan anak muda Nahdlatul Ulama. Bukan dari kemarin sore Prabowo bagian dari Keluarga Besar Nahdlatul Utama. Prabowo-Gibran pemimpin yang mempunyai program nyata untuk para santri dan pesantren Program Prabowo-Gibran Wujudkan Dana Abadi Pesantren Program makan siang dan susu gratis termasuk diseluruh pesantren Membangun sekolah unggulan terintegrasi, termasuk pesantren di setiap kabupaten, dan memperbaiki sekolah-sekolah yang perlu direnovasi.",Ideologi,3,pemilih tradisional sangat membanggakan bahwa pak prabowo bagian dari keluarga warga banyak tidak tahu sejak 28 tahun lalu pak prabowo sudah menjadi anggota kehormatan gerakan pemuda ansor sehingga pak prabowo sangat dekat ulama anak muda nahdlatul ulama bukan dari kemarin sore prabowo bagian dari keluarga besar nahdlatul utama pemimpin mempunyai program nyata untuk para santri pesantren program wujudkan dana abadi pesantren program makan siang susu gratis termasuk diseluruh pesantren membangun sekolah unggulan terintegrasi termasuk pesantren di setiap kabupaten memperbaiki perlu
"RT Didin Wahfiudin Ayah Harun Al Rasyid. Jelas &amp; tegas mengatakan: Saya Pendukung Pak Prabowo yang diabaikan. Mau bohong apa lagi wahai kalian, para kaum Oportunis tidak punya nurani. https://t.co/DwkqXVGJbg [RE GeiszChalifah]",Politik,5,ayah al rasyid jelas tegas mengatakan saya pendukung pak prabowo diabaikan mau bohong apa lagi kalian para kaum tidak punya nurani HTTPURL geiszchalifah
